Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label,attack_type
80,4835287,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.413625913,4835287.0,0.0,4835287,4835287,4835287,4835287.0,0.0,4835287,4835287,0,0.0,0.0,0,0,0,0,0,0,64,0,0.413625913,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,239,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,604,7,4,440,356,220,0,62.85714286,107.349008,178,0,89.0,102.7683479,1317880.795,18211.92053,60.4,133.003091,435,1,604,100.6666667,182.5679782,467,1,535,178.3333333,303.6862416,529,3,0,0,0,0,164,104,11589.40397,6622.516556,0,220,66.33333333,98.79577957,9760.606061,0,0,0,1,0,0,0,0,0,72.36363636,62.85714286,89.0,164,0,0,0,0,0,0,7,440,4,356,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,928,9,4,600,2942,300,0,66.66666667,132.2875656,1471,0,735.5,849.282246,3816810.345,14008.62069,77.33333333,172.7517048,620,1,928,116.0,243.4578286,715,1,717,239.0,373.1005226,669,1,0,0,0,0,204,104,9698.275862,4310.344828,0,1471,253.0,527.0787417,277812.0,0,0,0,1,0,0,0,0,0,272.4615385,66.66666667,735.5,204,0,0,0,0,0,0,9,600,4,2942,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,1144,7,4,2730,2780,1365,0,390.0,666.0517998,1390,0,695.0,802.5168742,4816433.566,9615.384615,114.4,236.5380871,770,0,1144,190.6666667,396.1811034,998,1,917,305.6666667,487.56162,868,1,0,0,0,0,164,104,6118.881119,3496.503497,0,1390,459.1666667,678.2760009,460058.3333,0,0,0,1,0,0,0,0,0,500.9090909,390.0,695.0,164,0,0,0,0,0,0,7,2730,4,2780,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
88,966,9,6,3054,2972,1527,0,339.3333333,673.3437087,1486,0,495.3333333,767.3671003,6238095.238,15527.95031,69.0,193.8266474,739,0,966,120.75,288.6395429,833,1,930,186.0,312.8194367,739,1,0,0,0,0,204,144,9316.770186,6211.180124,0,1527,376.625,673.8104456,454020.5167,0,0,0,1,0,0,0,0,0,401.7333333,339.3333333,495.3333333,204,0,0,0,0,0,0,9,3054,6,2972,8192,2053,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,4036,13,11,4076,1020,1646,0,313.5384615,596.249195,210,0,92.72727273,91.46266004,1262636.274,5946.481665,175.4782609,407.0568276,1701,1,4036,336.3333333,575.2944437,1701,1,3994,399.4,576.4620446,1733,47,0,0,0,0,284,244,3221.010902,2725.470763,0,1646,203.84,441.7581993,195150.3067,0,0,0,1,0,0,0,0,0,212.3333333,313.5384615,92.72727273,284,0,0,0,0,0,0,13,4076,11,1020,8192,0,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,523735,15,11,4814,3970,1660,0,320.9333333,569.2956132,1268,0,360.9090909,488.3786348,16771.84072,49.64342654,20949.4,72190.35539,300168,2,523735,37409.64286,94692.7255,300168,3,523702,52370.2,162397.4373,514540,3,0,0,0,0,324,244,28.64043839,21.00298815,0,1660,325.3333333,520.4493621,270867.5385,0,0,0,1,0,0,0,0,0,337.8461538,320.9333333,360.9090909,324,0,0,0,0,0,0,15,4814,11,3970,8192,0,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
1061,47,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.59574,21276.59574,0,0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,0,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
80,5194640,5,5,72,628,72,0,14.4,32.19937888,623,0,125.6,278.063482,134.7542852,1.925061217,577182.2222,1660314.706,5003340,4,191300,47825.0,55090.01577,95921,4,5099552,1274888.0,2486065.067,5003389,4,0,0,0,0,168,168,0.962530608,0.962530608,0,623,63.63636364,186.7598847,34879.25455,0,0,0,1,0,0,0,0,1,70.0,14.4,125.6,168,0,0,0,0,0,0,5,72,5,628,29200,227,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
3268,58230081,21,13,4102,6798,1293,0,195.3333333,388.1216734,3069,0,522.9230769,942.6004333,187.1884739,0.583890653,1764547.909,10100000.0,58100000,1,58200000,2911504.05,13000000.0,58100000,1,42542,3545.166667,11834.15326,41120,3,0,0,0,0,688,432,0.360638344,0.223252308,0,3069,311.4285714,656.1077873,430477.4286,0,0,0,1,0,0,0,0,0,320.5882353,195.3333333,522.9230769,688,0,0,0,0,0,0,21,4102,13,6798,29200,2081,10,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
389,58251194,27,19,5104,8670,1293,0,189.037037,341.6459573,3069,0,456.3157895,774.3691377,236.4586724,0.789683384,1294470.978,8673753.923,58200000,1,58300000,2240430.538,11400000.0,58200000,1,64332,3574.0,11186.42385,45688,3,0,0,0,0,880,624,0.463509812,0.326173572,0,3069,293.0638298,565.5483835,319844.9741,0,0,0,1,0,0,0,0,0,299.4347826,189.037037,456.3157895,880,0,0,0,0,0,0,27,5104,19,8670,29200,2078,16,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
49666,46115502,27,22,7132,4370,1793,0,264.1481481,454.3006209,348,0,198.6363636,133.1853508,249.4172133,1.062549422,960739.625,6479645.659,44900000,3,46100000,1773673.154,8799645.838,44900000,3,1144476,54498.85714,242190.1206,1111150,3,0,0,0,0,564,464,0.585486416,0.477063006,0,1793,230.04,345.3671788,119278.4882,0,0,0,1,0,0,0,0,0,234.7346939,264.1481481,198.6363636,564,0,0,0,0,0,0,27,7132,22,4370,8192,2052,18,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
49666,68,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14705.88235,14705.88235,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,254,2052,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
443,2929494,9,10,703,3950,267,0,78.11111111,103.3022803,1953,0,395.0,712.4845417,1588.328906,6.485761705,162749.6667,289420.3893,878143,3,2058449,257306.125,388742.5759,973276,243,2834390,314932.2222,357172.1116,878143,4,0,0,0,0,296,328,3.072202913,3.413558792,0,1953,232.65,522.4799442,272985.2921,0,0,0,1,0,0,0,0,1,244.8947368,78.11111111,395.0,296,0,0,0,0,0,0,9,703,10,3950,29200,252,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
443,3047100,9,11,703,3950,267,0,78.11111111,103.3022803,1448,0,359.0909091,569.9183195,1527.025697,6.563617866,160373.6842,307466.7296,1072676,4,2145892,268236.5,425961.5334,1167844,192,2951836,295183.6,384676.1944,1072676,4,0,0,0,0,296,360,2.95362804,3.609989826,0,1448,221.5714286,434.4990876,188789.4571,0,0,0,1,0,0,0,0,1,232.65,78.11111111,359.0909091,296,0,0,0,0,0,0,9,703,11,3950,29200,254,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
135,14241853,11,6,656,560,168,0,59.63636364,82.78076193,172,0,93.33333333,77.75517132,85.38214796,1.193664897,890115.8125,3507027.835,14000000,1,14200000,1424185.3,4433240.813,14000000,1,615,123.0,156.2113952,366,4,0,0,0,0,244,144,0.772371404,0.421293493,0,172,67.55555556,79.70402767,6352.732026,0,0,0,1,0,0,0,0,0,71.52941176,59.63636364,93.33333333,244,0,0,0,0,0,0,11,656,6,560,8192,2052,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
135,70,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,14285.71429,14285.71429,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,255,2052,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
443,60624199,13,11,7510,4897,1957,0,577.6923077,686.8357864,1460,0,445.1818182,562.2139838,204.6542504,0.395881519,2635834.739,12500000.0,60000000,31,60600000,5052016.583,17300000.0,60000000,231,560751,56075.1,34474.95071,112915,48,0,0,0,0,272,232,0.214435823,0.181445696,0,1957,496.28,618.565041,382622.71,0,0,0,1,0,0,0,0,0,516.9583333,577.6923077,445.1818182,272,0,0,0,0,0,0,13,7510,11,4897,8192,513,8,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
443,78051514,16,13,7086,5564,885,0,442.875,411.9708525,1460,0,428.0,489.2076928,162.0724487,0.371549487,2787554.071,14600000.0,77100000,49,78100000,5203434.267,19900000.0,77100000,724,807003,67250.25,34792.77627,119108,49,0,0,0,0,332,272,0.204992821,0.166556667,0,1460,421.6666667,439.5613278,193214.1609,0,0,0,1,0,0,0,0,0,436.2068966,442.875,428.0,332,0,0,0,0,0,0,16,7086,13,5564,8192,513,10,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
49666,48875559,11,6,890,912,224,0,80.90909091,112.2608164,328,0,152.0,147.8593927,36.86914353,0.347822109,3054722.438,12200000.0,48700000,1,48900000,4887555.9,15400000.0,48700000,1,688,137.6,164.8083736,408,3,0,0,0,0,244,144,0.225061365,0.122760744,0,328,100.1111111,124.9870059,15621.75163,0,0,0,1,0,0,0,0,0,106.0,80.90909091,152.0,244,0,0,0,0,0,0,11,890,6,912,8192,2052,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
135,48876641,11,6,656,560,168,0,59.63636364,82.78076193,172,0,93.33333333,77.75517132,24.87896007,0.347814409,3054790.063,12200000.0,48700000,1,48900000,4887664.1,15400000.0,48700000,1,613,122.6,127.2686136,296,1,0,0,0,0,244,144,0.225056382,0.122758027,0,172,67.55555556,79.70402767,6352.732026,0,0,0,1,0,0,0,0,0,71.52941176,59.63636364,93.33333333,244,0,0,0,0,0,0,11,656,6,560,8192,2052,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
49666,39,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,51282.05128,39.0,0.0,39,39,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,25641.02564,25641.02564,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,254,2052,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
135,87,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45977.01149,29.0,24.57641145,47,1,0,0.0,0.0,0,0,48,24.0,32.52691193,47,1,0,0,0,0,20,60,11494.25287,34482.75862,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,3,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,3,0,255,2052,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
123,86388852,6,6,288,288,48,48,48.0,0.0,48,48,48.0,0.0,6.667526963,0.138906812,7853532.0,25600000.0,84900000,3,86400000,17300000.0,37800000.0,84900000,3,86400000,17300000.0,37800000.0,84900000,3,0,0,0,0,144,144,0.069453406,0.069453406,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,52.0,48.0,48.0,144,0,0,0,0,0,0,6,288,6,288,-1,-1,5,20,139.0,0.0,139,139,84900000.0,0.0,84900000,84900000,BENIGN,BruteForce
0,343183,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.8277945,343183.0,0.0,343183,343183,343183,343183.0,0.0,343183,343183,0,0.0,0.0,0,0,0,0,0,0,0,0,5.8277945,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
137,1614495,27,0,1350,0,50,50,50.0,0.0,0,0,0.0,0.0,836.1747791,16.72349558,62095.96154,219359.7573,807336,1,1614495,62095.96154,219359.7573,807336,1,0,0.0,0.0,0,0,0,0,0,0,864,0,16.72349558,0.0,50,50,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0,51.85185185,50.0,0.0,864,0,0,0,0,0,0,27,1350,0,0,-1,-1,26,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
49666,34239094,19,16,5742,2858,1755,0,302.2105263,523.96889,348,0,178.625,136.5527371,251.1748705,1.02222331,1007032.176,5836701.858,34000000,2,34200000,1902171.889,8020434.157,34000000,2,3980,265.3333333,421.4667699,1616,3,0,0,0,0,404,344,0.554921225,0.467302085,0,1755,238.8888889,393.2588953,154652.5587,0,0,0,1,0,0,0,0,0,245.7142857,302.2105263,178.625,404,0,0,0,0,0,0,19,5742,16,2858,8192,2048,12,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
49666,93,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10752.68817,10752.68817,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,251,2048,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
80,104952660,5,3,287,241,287,0,57.4,128.3503019,241,0,80.33333333,139.1414149,5.030839619,0.076224843,15000000.0,39600000.0,105000000,46,105000000,26200000.0,52400000.0,105000000,54,38890,19445.0,27113.30242,38617,273,0,0,0,0,112,72,0.047640527,0.028584316,0,287,58.66666667,116.9796991,13684.25,0,0,0,1,0,0,0,0,0,66.0,57.4,80.33333333,112,0,0,0,0,0,0,5,287,3,241,8192,946,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
443,301305,12,16,5695,17600,3393,0,474.5833333,1009.704859,2920,0,1100.0,809.6755729,77313.68547,92.92909178,11159.44444,19811.04936,52218,7,255487,23226.09091,30733.26124,86678,52,253896,16926.4,25131.52901,68802,159,0,0,0,0,252,332,39.82675362,53.10233816,0,3393,803.2758621,933.476639,871378.6355,0,0,0,1,0,0,0,0,1,831.9642857,474.5833333,1100.0,252,0,0,0,0,0,0,12,5695,16,17600,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
443,409,3,0,85,0,85,0,28.33333333,49.07477288,0,0,0.0,0.0,207823.9609,7334.963325,204.5,221.3244225,361,48,409,204.5,221.3244225,361,48,0,0.0,0.0,0,0,0,0,0,0,60,0,7334.963325,0.0,0,85,21.25,42.5,1806.25,0,0,0,0,1,0,0,0,0,28.33333333,28.33333333,0.0,60,0,0,0,0,0,0,3,85,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
443,103906809,9,7,2243,4659,1557,0,249.2222222,503.2138655,1460,0,665.5714286,709.4084054,66.4249058,0.153984134,6927120.6,26700000.0,103000000,48,104000000,13000000.0,36600000.0,103000000,54,298543,49757.16667,54250.1028,106353,48,0,0,0,0,192,152,0.086616075,0.067368059,0,1557,406.0,607.4046221,368940.375,0,0,0,1,0,0,0,0,0,431.375,249.2222222,665.5714286,192,0,0,0,0,0,0,9,2243,7,4659,8192,513,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
443,336188,9,9,2907,6525,1829,0,323.0,608.3648165,1460,0,725.0,709.9382015,28055.73072,53.54147084,19775.76471,27336.16534,66029,15,336188,42023.5,43682.49649,119684,15,272124,34015.5,34008.15892,84599,44,0,0,0,0,192,192,26.77073542,26.77073542,0,1829,496.4210526,665.8454372,443350.1462,0,0,0,1,0,0,0,0,1,524.0,323.0,725.0,192,0,0,0,0,0,0,9,2907,9,6525,8192,510,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
26654,80394,15,6,20514,0,2896,0,1367.6,1152.338232,0,0,0.0,0.0,255168.2961,261.2135234,4019.7,17439.68857,78092,1,80394,5742.428571,20829.41618,78092,2,78344,15668.8,35032.0298,78336,1,0,0,0,0,496,208,186.5810881,74.63243526,0,2896,932.4545455,1144.696705,1310330.545,0,0,0,1,0,0,0,0,0,976.8571429,1367.6,0.0,496,0,0,0,0,0,0,15,20514,6,0,29200,362,10,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
37065,19,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,157894.7368,9.5,7.778174593,15,4,19,9.5,7.778174593,15,4,0,0.0,0.0,0,0,0,0,0,0,96,0,157894.7368,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,395,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
37065,31,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32258.06452,32258.06452,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,395,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
21,396124,24,24,176,424,43,0,7.333333333,12.00241522,51,0,17.66666667,16.31128355,1514.677222,121.1741778,8428.170213,30903.24617,192143,1,396097,17221.6087,46220.78209,192143,1,395992,17217.04348,44591.79293,192309,1,0,0,0,0,784,784,60.58708889,60.58708889,0,51,12.24489796,15.04649823,226.3971088,0,0,0,1,0,0,0,0,1,12.5,7.333333333,17.66666667,784,0,0,0,0,0,0,24,176,24,424,29200,227,12,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
49810,1,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,14000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,227,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
21,48,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,64,0,41666.66667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
123,66256513,6,6,288,288,48,48,48.0,0.0,48,48,48.0,0.0,8.693484971,0.18111427,6023319.364,19300000.0,64300000,3,66300000,13300000.0,28500000.0,64300000,3,66300000,13300000.0,28500000.0,64300000,3,0,0,0,0,168,168,0.090557135,0.090557135,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,52.0,48.0,48.0,168,0,0,0,0,0,0,6,288,6,288,-1,-1,5,20,1998423.0,0.0,1998423,1998423,64300000.0,0.0,64300000,64300000,BENIGN,BruteForce
123,79999626,6,6,288,288,48,48,48.0,0.0,48,48,48.0,0.0,7.20003366,0.150000701,7272693.273,19400000.0,64000000,2,80000000,16000000.0,27700000.0,64000000,3,80000000,16000000.0,27700000.0,64000000,2,0,0,0,0,-1073741218,-1073741218,0.075000351,0.075000351,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,52.0,48.0,48.0,-1073741218,0,0,0,0,0,0,6,288,6,288,-1,-1,5,-536870661,104.0,2.828427125,106,102,40000000.0,34000000.0,64000000,16000000,BENIGN,BruteForce
5353,89801855,215,0,28468,0,292,39,132.4093023,90.01770286,0,0,0.0,0.0,317.0090417,2.394159898,419634.8364,2909229.052,32000000,0,89800000,419634.8364,2909229.052,32000000,0,0,0.0,0.0,0,0,0,0,0,0,3318,0,2.394159898,0.0,39,292,133.0555556,90.3089615,8155.708527,0,0,0,0,0,0,0,0,0,133.6744186,132.4093023,0.0,3318,0,0,0,0,0,0,215,28468,0,0,-1,-1,214,0,3022883.75,3577148.203,7004138,13,19400000.0,10100000.0,32000000,8000740,BENIGN,BruteForce
445,111451193,202,190,42254,54958,3085,0,209.1782178,368.3632588,3254,0,289.2526316,466.7565212,872.2383079,3.51723467,285041.4143,2710464.663,30000000,0,111000000,554483.5025,3765076.574,30000000,1,111000000,589688.4921,3884086.221,30000000,1,0,0,0,0,4064,3896,1.812452559,1.70478211,0,3254,247.3587786,419.9701229,176374.9041,0,0,0,1,0,0,0,0,0,247.9897959,209.1782178,289.2526316,4064,0,0,0,0,0,0,202,42254,190,54958,8192,2047,182,20,309848.2,632361.1926,1439956,59,22000000.0,11000000.0,30000000,9623821,BENIGN,BruteForce
22,2531148,47,42,2664,6954,456,0,56.68085106,104.7674664,976,0,165.5714286,320.4037958,3799.856824,35.16191072,28763.04545,152913.5734,1057510,0,2531148,55024.95652,213993.7671,1057510,1,1576224,38444.4878,174826.4897,1093569,1,0,0,0,0,1520,1360,18.56864948,16.59326124,0,976,106.8666667,236.7487266,56049.95955,0,0,0,1,0,0,0,0,0,108.0674157,56.68085106,165.5714286,1520,0,0,0,0,0,0,47,2664,42,6954,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
22,167,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11976.0479,167.0,0.0,167,167,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5988.023952,5988.023952,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
123,66094190,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.9049452,0.060519692,22000000.0,38000000.0,65900000,94250,66000000,66000000.0,0.0,66000000,66000000,66000000,66000000.0,0.0,66000000,66000000,0,0,0,0,52,52,0.030259846,0.030259846,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,94271.0,0.0,94271,94271,65900000.0,0.0,65900000,65900000,BENIGN,BruteForce
22,1311995,41,42,2728,6634,456,0,66.53658537,110.1299454,976,0,157.952381,319.1214275,7135.697926,63.26243621,15999.93902,105972.706,955542,1,1311995,32799.875,159024.3343,997364,1,356348,8691.414634,20251.35026,97681,1,0,0,0,0,1328,1360,31.25011909,32.01231712,0,976,111.452381,241.6427915,58391.23867,0,0,0,1,0,0,0,0,1,112.7951807,66.53658537,157.952381,1328,0,0,0,0,0,0,41,2728,42,6634,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
22,134,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14925.37313,134.0,0.0,134,134,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,7462.686567,7462.686567,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
123,16485,1,1,48,48,48,48,48.0,0.0,48,48,48.0,0.0,5823.475887,121.3224143,16485.0,0.0,16485,16485,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,60.66120716,60.66120716,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,72.0,48.0,48.0,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,BruteForce
5353,87434104,235,0,29021,0,221,45,123.493617,65.74155369,0,0,0.0,0.0,331.9185383,2.687738414,373650.0171,2696031.535,32000000,1,87400000,373650.0171,2696031.535,32000000,1,0,0.0,0.0,0,0,0,0,0,0,-9663668122,0,2.687738414,0.0,45,221,123.8644068,65.8483642,4336.007068,0,0,0,0,0,0,0,0,0,124.3914894,123.493617,0.0,-9663668122,0,0,0,0,0,0,235,29021,0,0,-1,-1,234,-536870661,3141653.5,3674923.703,7002887,15,18700000.0,9979773.872,32000000,8001331,BENIGN,BruteForce
123,73016131,9,9,432,432,48,48,48.0,0.0,48,48,48.0,0.0,11.83300167,0.246520868,4295066.529,13900000.0,58000000,16148,73000000,9124989.0,19800000.0,58000000,1999904,73000000,9124983.75,19800000.0,58000000,1999816,0,0,0,0,204,204,0.123260434,0.123260434,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,50.66666667,48.0,48.0,204,0,0,0,0,0,0,9,432,9,432,-1,-1,8,20,15000000.0,0.0,15000000,15000000,58000000.0,0.0,58000000,58000000,BENIGN,BruteForce
123,83014424,14,14,672,672,48,48,48.0,0.0,48,48,48.0,0.0,16.18995754,0.337290782,3074608.296,12900000.0,67000000,1,83000000,6385713.308,18400000.0,67000000,3,83000000,6385718.692,18400000.0,67000000,1,0,0,0,0,276,276,0.168645391,0.168645391,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,49.71428571,48.0,48.0,276,0,0,0,0,0,0,14,672,14,672,-1,-1,13,0,3507341.0,4959959.504,7014562,120,38000000.0,41000000.0,67000000,8999855,BENIGN,BruteForce
